psraid,sample,lang,state,cregion,usr,form,sex,q1,marital,par,q2a,q2b,q2c,q2d,q2e,q2f,q2g,q2h,q2i,q2j,eminuse,intmob,home3nw,q3,act112,act107,act124,act125,act136,act135,fb1,fb2,fb3,ql1,smart1,cell1a,cell1b,cell1c,txtavg1,txtavg2,txtavg3,txtavg4,txtavg5,emlavg1,emlavg2,emlavg3,picavg1,picavg2,q4a,q4b,q4c,q4d,q4e,q4f,q4g,q4h,q4i,q4j,q4k,q4l,q5,q6,q7a,q7b,q7c,q7d,q7e,q7f,q8,q9a,q9b,q9c,q9d,q9e,q9f,q10a,q10b,q10c,q10d,q10e,q10f,q10g,q11a,q11b,q11c,q11d,q11e,sns2a,sns2b,sns2c,sns2d,sns2e,fb4,fb5,fb6,fb7,fb8a,fb8b,fb8c,fb8d,fb8e,fb9a,fb9b,fb9c,fb9d,fb9e,fb9f,fb9g,fb9h,fb10a,fb10b,fb10c,fb10d,fb10e,fb10f,fb10g,fb10h,age,hh1,live2,educ2,emplnw,hisp,birth_hisp,race,inc,ql1a,ql2hh,qc1,qc2hh,zipcode,weight,standwt
202800,2,1,4,4,U,1,1,2,2,2,2,3,3,1,2,3,1,2,3,3,1,1,1,2,2,1,2,2,2,1, , , , ,1,1,1,1,500, ,6,10, ,50, ,12,50, ,1,4,3,2,1,1,4,4,4,4,1,4,2,1,4,2,3,3, ,1,4,1,1,1,1,2, ,2,2,1,3,8,3, ,3,4,4,3,3, , , , ,5,40,2, , ,6,6,6,6,5,2,2,2,2,3,1,2,1,1,1,3, ,2,3,1,1,27,2,2,5,1,2, ,1,6, , ,1,1,85282,3.28125,1.07274189
202801,2,1,8,4,U,1,1,4,1,2,1,1,1,3,2,3,2,3,2,1,2,2, ,2, , , , , , , , , , ,2,2,2,2, , , , , , , , , , ,2,2,4,4,4,2,1,4,1,4,4,4,3,2,1,1,4, , , ,2,1,2,2,2, , ,1,1,8,5,2, , ,1,1,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68,4,5,5,4,2, ,1,3, , ,2, ,80526,2.40625,0.786677386
202804,2,1,38,2,U,1,1,3,1,2,4,3,3,1,1,4,1,1,3,4,1,2,1,2,2,2,2,2,2,1, , , , ,2,2,2,2, , , , , ,12, ,3, , ,4,1,4,4,4,1,4,4,4,4,4,4,1,2,1,4,3,4, ,4,4,1,2,1,1,1, ,1,1,1,1,1,8, ,4,4,4,4,2, , , , ,4,8,2, , ,7,7,7,7,7,2,2,3,3,3,2,3,3,1,3,1, ,1,3,3,3,81,2,2,99,3,2, ,1,7, , ,2, ,58503,3.5,1.144258016
202813,2,1,17,2,S,1,1,3,5,2,3,4,4,1,1,4,1,1,2,4,2,2, ,1, , , , , , , , , , ,2,2,2,2, , , , , , , , , , ,1,4,4,4,4,1,4,4,4,4,4,1,2,2,4,1,2, , , ,1,1,1,1,1, , , ,8,4,5,8, , ,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,77,1,5,2,3,2, ,1,4, , ,2, ,60457,5.0625,1.655087487
202814,2,1,47,3,S,1,1,4,6,2,1,4,3,1,2,4,1,1,2,4,1,1,1,2,2,2,1,2,2,1, , , , ,1,1,1,1,4, ,2,1, ,4, ,2,0, ,4,2,4,4,2,4,4,4,4,2,2,4,4,2,1,1,4,1, ,1,2,4,3,3,3,2, , ,2,2,2,2,2, ,4,2,2,2,4, ,2, , ,2,75,2, , ,7,2,7,7,1,1,2,1,2,2,1,2,1,3,3,3, ,3,3,3,3,40,1,3,6,4,2, ,2,3, , ,2, ,38017,3.3125,1.082958479
202815,2,2,8,4,S,2,1,3,1,1,3,4,3,1,1,1,1,1,4,4,2,1,2,1,2,1,2,2,2,1, , , , ,1,2,1,1,0, ,2,0, ,0, , ,0, ,4,4,4,4,4,1,4,4,4,4,4,1,3,2,2,3,4,3, ,3,1,2,2,2,2,4, ,2,2,8,8,8,8, ,1,4,4,4,3, , , , ,5,15,2, , ,4,7,7,7,7,2,2,3,2,2,2,2,2,3,3,1,1,3,1,1,1,39,3,2,2,1,1,3,1,2, , ,2, ,80517,4.90625,1.60400454
202817,2,1,51,3,U,1,1,3,3,2,3,2,2,1,2,4,1,1,2,4,1,2,1,2,2,1,2,2,1,1, , , , ,2,2,2,1,0, ,5,0, ,60, ,40,20, ,2,3,4,3,4,2,3,4,4,4,2,2,1,1,1,1,3,4, ,1,3,2,4,3,2,4, , ,4,2,2,9,4, ,3,3,4,4,2, , , ,3,3,50,2, , ,3,3,2,2,7,2,1,1,2,2,1,2,2,1,1,1, ,1,3,1,1,63,1,3,8,3,2, ,1,6, , ,1,1,22304,1.1875,0.388230398
202818,2,1,6,4,S,1,1,2,6,2,3,1,4,1,4,4,1,1,4,4,1,1,1,2,2,1,2,2,2,2,1,1,6, ,1,1,1,1,12, ,5,6, ,30, ,7,13, ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, , ,4,4,1,4,3,1, , , ,1,1,2,2, , ,3,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,3,5,4,1,1,1,4,1, , ,1,1,91775,3.625,1.185124374
202826,2,1,40,3,U,1,1,2,1,1,3,4,4,1,1,4,1,1,3,4,1,1,1,1,2,1,2,2,2,1, , , , ,1,1,1,1,25, ,8,0, ,10, ,10,10, ,2,1,4,4,1,4,4,2,1,2,1,2,2,3,4,3,3,4, ,3,2,1,1,1,1,4, ,1,1,1,1,8,8, ,4,4,4,4,3, , , , ,5,60,2, , ,7,7,7,7,5,2,2,3,2,2,2,2,2,3,3,3,1,3,3,3,3,29,2,1,3,1,2, ,1,6, , ,2, ,73505,4,1.307723447
202831,2,1,36,1,U,2,2,2,1,2,3,3,3,1,1,4,1,1,3,3,1,1,1,2,2,2,2,2,2,1, , , , ,2,2,2,2, , , , , ,100, ,40, , ,1,4,4,4,4,4,4,4,4,4,1,4,3,2,4,2,3,4, ,2,4,1,1,1,1,2, ,3,1,1,1,1,1, ,4,4,1,4,2, , , , ,4,125,2, , ,6,4,4,4,6,2,1,2,3,3,2,2,3,2,3,2, ,3,3,3,3,58,2,2,8,3,2, ,1,9, , ,1,3,12508,2.46875,0.807110565
202837,2,1,4,4,U,1,2,1,6,2,2,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1, , , , ,1,2,1,1,8, ,5,3, ,10, ,15, , ,4,4,8,4,4,4,4,4,4,4,2,4,1,4,2,1,1,3, ,3,2,1,1,4,1,4, , ,3,1,1,8,1, ,3,1,3,1,1, , , , ,2,10,2, , ,7,1,4,4,4,2,3,2,3,2,1,3,1,2,2,2, ,2,3,3,2,46,2,2,8,1,1,1,1,1, , ,2, ,85202,2.625,0.858193512
202838,2,1,37,3,U,1,2,3,3,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1, , , , ,1,1,1,1,200, ,5,5, ,150, ,20,2, ,1,1,1,4,4,1,4,1,1,1,1,1,2,2,2,1,4,2, ,2,2,2,2,2,2,2, , ,2,2,1,8,2, ,2,2,1,4,2, , ,3,2,3,150,2, , ,5,2,2,2,3,1,2,1,2,1,1,2,1,3,2,3,1,3,3,3,3,46,1,5,6,1,2, ,1,4, , ,1,1,27834,1.21875,0.398446988
202841,2,1,17,2,U,1,1,3,2,1,3,3,3,1,1,2,1,1,3,3,1,1,2,1,2,2,2,2,2,1, , , , ,2,2,1,1,10, ,2,0, ,0, , , , ,4,4,4,4,4,2,1,4,4,1,1,1,4,1,4,4,1,1, ,4,4,1,3,1,2,3, ,3,3,3,3,8,8, ,4,2,4,4,2, , , , ,6,3500,2, , ,6,6,7,7,7,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,38,2,1,5,1,2, ,2,3, , ,2, ,61821,4.375,1.43032252
202843,2,1,36,1,U,2,1,2,1,1,3,3,3,1,1,3,2,1,2,4,1,1,1,2,2,1,2,2,2,1, , , , ,1,1,1,1,10, ,10,1, ,40, ,25,10, ,1,2,1,1,4,1,1,1,1,1,1,1,1,1,2,1,2,4, ,1,4,1,1,1,1,1, ,2,2,2,2,8,2, ,2,2,4,2,2, , , , ,4,25,2, , ,5,5,5,5,5,2,2,3,3,2,2,3,2,1,3,3,3,2,3,3,3,68,2,5,8,3,2, ,1,9, , ,1,2,11215,1.6875,0.551695829
202854,2,1,37,3,R,2,1,1,2,1,4,4,3,4,1,4,4,1,4,4,2,1,2,2,2,1,2,2,2,1, , , , ,1,2,1,1,2, ,1,0, ,10, ,0,1, ,4,4,4,4,4,4,4,4,4,1,4,4,1,2,4,1,4,4, ,4,4,2,2,2,2,2, ,1,2,2,2,2,2, ,4,4,4,4,4, , , , ,2,400,2, , ,7,7,7,7,7,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,28,2,3,3,1,2, ,1,8, , ,2, ,28779,3.3125,1.082958479
202860,2,1,34,1,S,2,2,1,2,2,2,2,2,1,1,3,2,1,2,3,1,1,1,2,2,2,2,2,1,2,2, , , ,1,1,1,1,5, ,5,2, ,100, ,50, , ,1,2,4,1,4,1,2,4,4,2,4,4,1,2,3,1,2, , ,3,1,4,4,1,2, , ,1,1,1,2,4, , ,2,2,1,4,1, , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,59,2,1,8,1,2, ,1,9, , ,1,2,7013,2.71875,0.88884328
202861,2,1,6,4,U,2,2,3,1,1,3,2,2,1,2,2,2,2,3,3,2,1,1,2,2,2,2,2,2,2,2, , , ,1,2,1,1,10, ,1,0, ,0, , , , ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8, , ,8,1,2,2,2,1, , ,1,1,1,5,8, , ,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,2,1,4,4,1,3,6,2, , ,2, ,92707,6.40625,2.094400832
202865,2,2,6,4,U,1,1,1,1,2,4,1,2,1,1,2,1,1,4,2,2,2, ,2, , , , , , , , , , ,2,2,2,1,0, ,0,0, , , , , , ,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4, , , ,2,2,2,2,2, , ,1,8,8,8,8, , ,1,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,3,4,2,4,1,3,3,NA, , ,2, ,99999,5.71875,1.869635865
202875,2,1,1,3,S,1,1,2,6,1,3,1,3,1,2,3,3,1,3,3,1,1,1,2,2,2,2,2,2,1, , , , ,1,2,2,1,10, ,2,0, ,0, , , , ,1,1,4,4,4,4,4,4,4,4,1,4,4,2,3,2,3,4, ,4,3,4,2,3,2,4, , ,3,4,5,2,3, ,2,4,4,1,2, , , , ,2,600,2, , ,4,2,4,4,4,2,2,1,2,2,3,2,2,1,1,1,1,1,1,1,1,48,2,4,3,6,2, ,1,3, , ,2, ,35622,5.03125,1.644870898
202877,2,1,39,2,R,1,2,3,2,2,3,4,3,1,1,4,1,1,2,4,1,1,1,2,1,1,2,1,2,1, , , , ,1,1,1,1,40, ,3,3, ,20, ,4,5, ,1,4,1,1,2,1,4,1,1,1,2,1,4,4,4,4,4,4,4,4,3,2,4,3,3,4,4,1,1,1,2,2,8,8,2,2,1,1,2,2, ,1, ,1,500,2, , ,4,1,5,5,4,2,1,1,1,3,3,1,3,1,3,3, ,3,3,3,3,20,3,1,4,2,2, ,1,1, , ,2, ,45701,6.40625,2.094400832
202880,2,1,54,3,U,2,2,2,1,1,2,3,2,1,3,2,1,2,3,3,1,1,1,2,2,1,2,1,2,1, , , , ,1,1,1,1,20, ,3,1, ,3, ,3,5, ,4,4,2,4,4,2,4,4,4,4,2,2,3,2,2,2,2,4, ,4,2,4,2,2,2,4, ,8,8,8,8,8,8, ,2,4,2,2,2, , ,6, ,1,100,2, , ,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,35,2,3,6,2,2, ,1,8, , ,1,2,25314,2.53125,0.827543744
202882,2,1,48,3,S,2,1,4,6,2,4,2,4,1,2,3,1,1,4,2,1,1,1,1,2,1,2,2,2,1, , , , ,1,1,1,1,100, ,5,1, ,10, ,3,10, ,1,1,1,1,1,1,4,4,1,1,2,4,2,2,4,2,2,3, ,4,4,1,3,1,1,2, , ,2,1,2,9,2, ,4,1,3,3,2, , , , ,1,200,2, , ,4,2,2,2,1,2,2,1,1,3,3,2,2,3,3,2, ,2,3,3,3,32,2,2,4,2,1,1,6,3, , ,2, ,75474,2.8125,0.919493048
202883,2,1,22,3,U,2,1,4,3,2,3,2,2,1,2,4,1,3,2,2,1,2,1,1,2,1,2,2,2,2,2, , , ,8,2,2,1,1, ,1,1, ,50, ,10,1, ,1,2,2,1,2,4,1,4,1,1,1,2,1,1,2,1,1, , ,2,4,1,1,1,1, , , ,1,1,1,1, , ,4,4,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67,1,4,8,1,2, ,1,4, , ,1,1,70815,1,0.326930862
202885,2,1,36,1,S,2,1,4,1,2,3,3,1,1,3,3,1,3,2,1,1,1,1,2,2,2,2,2,1,2,1,1,2, ,1,2,1,1,2, ,3,0, ,25, ,25, , ,4,4,4,4,4,4,2,4,4,4,4,4,1,2,4,2,4, , ,1,2,1,1,1,1, , ,1,2,2,2,1, , ,4,4,4,4,2, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,56,2,3,6,1,2, ,1,7, , ,2, ,11776,3.78125,1.236207321
202889,2,1,37,3,U,2,2,2,1,1,1,1,1,1,2,1,1,4,2,1,1,1,1,2,2,2,2,1,2,2,1,1,6, ,1,1,1,1,20, ,8,2, ,12, ,12, , ,1,4,4,4,4,4,4,1,4,2,1,4,2,2,4,3,3, , ,3,4,4,2,2,1, , ,1,1,1,1,1, , ,2,1,2,2,2, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,6,3,6,8,2, ,1,5, , ,2, ,27265,4.875,1.593787951
202891,2,1,48,3,U,1,2,2,2,1,3,3,2,1,1,3,1,1,3,3,1,1,1,2,2,1,1,1,1,1, , , , ,1,1,1,1,10, ,2,1, ,150, ,30,3, ,1,4,4,4,4,4,4,1,4,2,2,2,2,2,4,1,4,4, ,2,3,2,1,1,1,2, ,1,1,2,3,2,2, ,2,1,1,1,2, ,4,2,4,1,200,2, , ,5,2,2,2,5,1,1,1,1,2,2,2,2,2,3,2,1,3,3,3,3,41,2,4,6,1,2, ,1,8, , ,1,1,77009,3.34375,1.093175069
202892,2,1,8,4,U,2,1,3,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1, , , , ,1,1,1,1,10, ,3,0, ,30, ,15,5, ,2,4,4,2,4,1,4,2,4,1,2,1,3,4,4,4,4,4, ,4,3,3,3,3,3,4, ,1,1,1,1,1,1, ,1,3,3,4,4, ,6, ,6,1,400,2, , ,6,1,4,6,6,1,1,1,1,2,2,1,1,3,3,3, ,3,3,3,3,33,2,1,6,1,2, ,1,7, , ,2, ,81101,2.28125,0.745811028
202893,2,1,29,2,U,2,1,1,4,2,4,2,4,3,1,4,1,1,3,4,2,1,2,1,2,2,2,2,2,2,2, , , ,2,2,2,1,0, ,0,0, ,0, , , , ,1,4,4,4,2,4,4,4,4,2,1,4,4,2,4,1,3, , ,4,4,4,4,1,1, , , ,4,4,4,4, , ,2,1,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68,1,2,3,3,2, ,4,2, , ,2, ,64803,5.5,1.798119739
202898,2,1,11,3,U,1,1,3,1,2,4,4,2,1,1,4,1,1,4,4,1,2,1,8,2,2,2,2,2,2,2, , , ,8,2,2,1,998,1,98,0, ,1, ,1, , ,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4, , ,3,8,2,4,2,2, , ,8,2,8,8,8, , ,2,2,4,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,56,2,2,8,2,9, ,9,NA, , ,2, ,3176,2.9375,0.960359406
202900,2,1,48,3,U,2,2,3,1,2,3,3,1,1,1,3,2,1,2,4,1,1,1,2,2,2,2,2,2,1, , , , ,1,1,2,2, , , , , ,40, ,15, , ,4,4,4,1,4,1,4,4,4,4,1,4,3,2,4,2,2,4, ,4,3,2,2,2,2,3, ,1,3,1,2,2,2, ,3,3,2,2,2, , , , ,5,5,2, , ,7,6,7,7,7,3,1,3,3,3,3,3,3,1,1,1, ,1,2,1,1,64,4,5,4,1,2, ,1,6, , ,1,1,77062,3.8125,1.24642391
202902,2,1,48,3,S,2,1,4,6,2,2,2,2,3,3,2,1,1,3,2,1,1,1,2,1,1,1,2,1,1, , , , ,1,1,1,1,50, ,2,3, ,20, ,15,3, ,4,4,4,2,2,1,1,4,4,2,2,1,1,2,1,1,1,1,1,1,4,1,1,1,1,3,3, ,2,2,3,8,1,3,4,4,4,2,4,1,1, ,4,1,180,2, , ,5,1,4,4,1,1,1,2,1,3,2,3,3,1,1,2, ,8,3,1,3,26,1,1,6,1,1,1,6,5, , ,2, ,77070,2.40625,0.786677386
202905,2,1,12,3,U,2,1,2,6,1,3,3,3,1,2,3,1,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2, , ,1,1,1,1,100, ,12,1, ,12, ,3,10, ,1,4,4,4,4,2,4,4,4,1,4,1,1,1,2,1,4, , ,2,3,1,3,1,2, , , ,2,1,1,8, , ,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39,3,1,4,1,2, ,2,5, , ,1,1,34695,4.09375,1.338373215
202922,2,1,13,3,S,1,2,2,1,2,2,3,3,1,1,3,1,1,2,3,1,1,1,2,2,1,2,2,2,1, , , , ,1,1,1,1,5, ,3,1, ,5, ,5,3, ,1,4,4,2,2,1,1,1,1,2,2,2,1,2,3,2,2,2, ,3,2,2,1,2,1,1, ,2,2,2,2,2,2, ,2,2,1,2,2, , , , ,3,100,2, , ,6,3,3,3,5,1,1,1,1,1,2,1,2,2,3,2, ,2,3,3,3,56,2,2,6,1,2, ,2,8, , ,1,1,30320,1.9375,0.633428544
202927,2,1,40,3,R,1,1,2,6,2,4,4,1,1,1,2,1,2,2,3,1,1,1,2,2,1,2,2,2,2,2, , , ,1,1,1,1,5, ,3,1, ,20, ,8,1, ,1,4,4,1,4,1,4,4,4,1,1,1,1,1,4,2,4, , ,2,4,1,1,1,1, , , ,1,1,1,8, , ,4,4,1,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,1,2,6,1,2, ,1,6, , ,2, ,74074,2.90625,0.950142817
202933,2,1,31,2,R,1,2,1,1,1,2,4,2,9,1,4,1,1,2,4,1,2,1,9,2,1,2,2,2,1, , , , ,2,2,2,1,4, ,2,0, ,5, ,2,0, ,2,4,1,1,4,4,4,4,2,1,2,4,3,4,4,4,3,4, ,4,8,9,9,9,9,9, ,8,8,8,8,8,8, ,4,2,1,2,1, , , , ,4,300,2, , ,7,4,4,4,6,1,2,2,1,2,1,2,2,3,1,2,2,2,3,3,2,35,2,2,8,1,2, ,1,7, , ,1,3,68637,2.1875,0.71516126
202938,2,1,47,3,S,2,2,3,3,2,4,4,2,1,1,4,1,1,4,3,1,1,1,1,2,1,2,1,2,1, , , , ,1,1,1,1,50, ,4,0, ,20, ,7,1, ,4,4,4,1,4,1,4,4,1,4,4,4,3,2,4,1,4,4, ,2,3,3,3,3,3,3, , ,1,1,1,1,1, ,3,3,3,4,3, , ,3, ,3,400,2, , ,6,3,6,6,6,2,2,2,1,3,2,3,2,1,3,1, ,3,3,3,3,26,1,1,8,1,2, ,2,6, , ,2, ,38018,4.1875,1.369022983
202940,2,1,48,3,U,2,2,3,1,2,3,4,3,1,1,4,1,1,4,3,1,1,1,2,1,2,2,1,1,2,2, , , ,1,1,2,1,15, ,5,0, ,1, ,5, , ,4,4,4,2,4,4,4,4,4,2,2,4,3,3,4,3,4, ,4,4,9,4,4,4,4, ,4,8,8,8,8,8, ,8,4,4,4,4,4,6, ,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,49,2,2,8,1,2, ,2,7, , ,1,2,78246,1.875,0.612995366
202941,2,1,26,2,R,2,1,4,6,2,2,1,2,2,2,1,4,4,1,2,2,2, ,1, , , , , , , , , , ,2,2,2,2, , , , , , , , , , ,2,4,2,4,2,4,4,4,4,1,4,2,3,3,4,2,4, , , ,2,2,2,2,2, , , ,4,3,5,5, , ,4,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,44,1,5,2,4,2, ,1,1, , ,2, ,48636,4.65625,1.522271825
202942,2,1,13,3,R,2,1,4,3,2,2,3,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1, , , , ,1,1,1,1,10, ,3,1, ,10, ,5, , ,1,4,2,1,4,1,1,4,1,1,1,1,3,3,4,3,2,3, ,4,4,2,2,2,2,3, , ,1,1,1,8,1, ,4,3,3,3,3, , , , ,4,100,2, , ,6,5,6,6,5,2,2,2,2,2,2,2,2,3,3,3, ,3,3,3,3,36,1,1,4,1,2, ,1,4, , ,2, ,30512,4.3125,1.409889341
202946,2,1,12,3,U,1,1,5,3,2,1,1,1,1,3,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1, , , , ,2,2,2,1,24, ,20,0, ,100, ,98,3, ,1,1,4,2,1,1,1,1,1,4,1,1,1,2,4,4,4,4,4,4,4,1,1,1,1,4,4, ,1,1,1,4,1,1,4,4,2,4,1,1,3,4,1,1,500,2, , ,1,1,1,1,1,1,2,1,1,1,1,3,2,3,3,1, ,3,3,3,3,46,5,2,4,4,2, ,2,1, , ,2, ,33755,5.125,1.675520666
202947,2,2,25,1,S,2,1,3,3,2,4,4,4,1,1,4,1,1,2,4,2,2, ,2, , , , , , , , , , ,2,2,2,1,2, ,0,0, , , , , , ,4,4,4,4,4,4,4,4,4,1,4,4,4,4,3,2,4, , , ,1,4,4,1,1, , , ,1,1,5,1, , ,4,4,3,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,66,1,3,3,3,1,3,6,2, , ,2, ,1841,5.375,1.757253381
202948,2,1,17,2,R,1,1,4,1,2,3,1,2,1,3,3,2,3,2,2,2,2, ,2, , , , , , , , , , ,2,2,2,1,2, ,2,0, , , , , , ,1,4,1,1,4,4,1,4,4,1,4,1,3,2,4,1,3, , , ,2,4,3,2,1, , ,1,1,2,2,8, , ,4,2,1,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,47,2,3,4,1,2, ,1,3, , ,2, ,61917,4.15625,1.358806394
202949,2,1,37,3,S,1,1,5,1,2,2,4,3,3,3,4,2,1,1,4,2,2, ,1, , , , , , , , , , ,2,2,2,1,1, ,1,1, , , , , , ,2,4,2,1,2,1,1,2,1,4,2,1,1,2,4,1,3, , , ,2,1,1,1,1, , ,1,2,1,5,1, , ,3,4,4,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,63,2,5,5,3,2, ,1,5, , ,1,2,27028,1.9375,0.633428544
202951,2,1,54,3,R,1,2,2,1,2,4,4,3,1,1,3,1,1,4,4,1,2,1,2,2,1,2,2,2,1, , , , ,1,2,2,2, , , , , ,20, ,5,20, ,4,4,4,1,4,1,4,4,1,1,1,1,2,2,2,3,3,4, ,1,3,2,3,2,2,2, ,1,2,1,5,2,2, ,2,2,2,2,1, , , , ,2,58,2, , ,7,7,2,2,7,1,1,1,1,2,3,2,2,2,3,2, ,1,3,3,3,65,2,5,8,3,2, ,1,5, , ,1,2,25901,1,0.326930862
202953,2,2,48,3,U,2,1,3,2,1,4,3,3,1,1,3,1,2,3,3,1,1,1,1,1,2,2,2,2,1, , , , ,2,1,1,1,1, ,2,0, ,2, ,2, , ,2,2,2,4,4,4,4,4,4,4,4,2,3,3,4,3,4,4,4,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,4,4,2,4,1,4, , , ,3,3,2, , ,7,2,7,7,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,41,2,3,2,1,1,3,1,2, , ,1,2,78043,2.3125,0.756027618
202960,2,1,36,1,S,1,1,4,6,2,1,1,1,1,3,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1, , , , ,1,1,1,1,30, ,7,1, ,5, ,7,998,2,4,4,4,4,4,1,2,4,1,4,4,4,1,2,4,2,4,4,4,1,3,3,3,1,3,3,3, ,2,1,2,2,1,2,4,4,4,4,4,2,2, , ,3,9998,2, , ,5,7,7,5,6,2,2,2,2,2,2,2,2,3,3,3, ,2,3,3,3,19,1,4,4,4,2, ,4,4, , ,1,3,11520,2.9375,0.960359406
202963,2,1,51,3,U,1,1,4,6,1,3,3,3,1,1,3,1,1,1,3,1,1,1,1,1,1,1,2,2,1, , , , ,1,1,1,1,100, ,6,15, ,30, ,5,80, ,4,4,4,1,2,1,1,4,1,4,4,4,2,3,4,3,3,1,2,2,2,2,2,3,2,2,2, ,2,2,2,2,2,2,3,3,4,3,1,1,1, , ,1,1500,2, , ,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,3,3,3,3,3,31,2,2,5,1,2, ,2,5, , ,2, ,23523,4.65625,1.522271825
202974,2,1,37,3,S,2,2,3,1,2,2,2,2,2,2,1,4,3,3,1,2,2, ,1, , , , , , , , , , ,2,2,2,2, , , , , , , , , , ,1,1,4,1,4,4,1,4,4,4,1,1,2,2,3,1,2, , , ,4,1,2,2,1, , ,1,1,2,2,8, , ,3,2,2,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59,2,5,4,2,2, ,1,1, , ,2, ,28754,3.375,1.103391658
202980,2,1,2,4,U,1,1,2,6,2,2,3,4,2,2,3,2,2,4,4,1,1,2,1,2,2,2,2,2,2,1,1,6, ,1,2,1,1,50, ,1,0, ,0, , , , ,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,4,4, , ,4,3,4,4,3,4, , , ,1,1,1,1, , ,4,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,2,1,3,4,2, ,4,NA, , ,2, ,99508,4.84375,1.583571361
202983,2,1,8,4,U,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,1,1, , , , ,1,1,1,1,50, ,5,0, ,10, ,5,1, ,1,4,4,1,4,2,1,4,1,2,4,1,2,2,3,3,3,3, ,4,3,2,9,2,4,2, ,1,4,1,5,4,1, ,3,2,1,2,2, , , ,5,4,500,2, , ,5,6,6,5,5,2,1,1,2,1,1,2,2,1,1,1, ,1,3,3,1,49,2,3,6,5,2, ,1,7, , ,2, ,80020,3.40625,1.113608248
202993,2,1,37,3,U,1,1,2,6,2,2,3,2,1,1,3,1,1,3,2,1,1,1,2,1,1,1,1,2,1, , , , ,1,1,1,1,30, ,7,5, ,20, ,10,10, ,1,1,4,4,4,1,1,2,2,1,4,1,1,2,4,1,3,4,4,4,2,1,2,2,1,2,3, ,4,3,2,3,4,2,3,4,3,4,3,3,4,6, ,1,200,2, , ,2,1,2,1,4,1,2,1,1,3,3,3,2,2,2,2, ,3,3,3,2,20,3,2,5,2,1,1,1,5, , ,1,2,28314,2.96875,0.970575996
202994,2,1,13,3,S,2,1,1,1,2,4,4,4,1,1,4,1,1,4,4,1,1,1,1,2,1,1,2,1,1, , , , ,1,1,1,1,10, ,5,10, ,50, ,50,5, ,1,1,1,1,4,1,4,4,4,1,1,1,1,1,4,1,2,4, ,1,3,1,2,1,1,4, ,1,2,1,8,8,1, ,4,3,2,3,2, ,6, ,2,2,100,2, , ,6,6,6,6,7,2,1,3,2,3,3,3,3,1,3,3, ,3,3,2,3,63,2,2,8,1,2, ,8,9, , ,1,1,30004,1.8125,0.592562187
